V,I,P,Irr,T
79.64275,2.772902051,220.8415449,100,40
79.8707,2.772826118,221.467563,100,40
80.09865,2.772750117,222.0935411,100,40
80.3266,2.772674045,222.719479,100,40
80.55455,2.772597902,223.3453764,100,40
80.7825,2.772521686,223.9712331,100,40
81.01045,2.772445394,224.597049,100,40
81.2384,2.772369025,225.2228238,100,40
81.46635,2.772292576,225.8485573,100,40
81.6943,2.772216045,226.4742492,100,40
81.92225,2.77213943,227.0998995,100,40
82.1502,2.77206273,227.7255077,100,40
82.37815,2.771985941,228.3510737,100,40
82.6061,2.771909062,228.9765972,100,40
82.83405,2.77183209,229.6020779,100,40
83.062,2.771755022,230.2275156,100,40
83.28995,2.771677856,230.85291,100,40
83.5179,2.77160059,231.4782609,100,40
83.74585,2.77152322,232.1035679,100,40
83.9738,2.771445745,232.7288307,100,40
84.20175,2.77136816,233.354049,100,40
84.4297,2.771290465,233.9792225,100,40
84.65765,2.771212654,234.604351,100,40
84.8856,2.771134726,235.2294339,100,40
85.11355,2.771056678,235.8544711,100,40
85.3415,2.770978505,236.4794621,100,40
85.56945,2.770900205,237.1044066,100,40
85.7974,2.770821775,237.7293042,100,40
86.02535,2.770743211,238.3541545,100,40
86.2533,2.770664509,238.9789571,100,40
86.48125,2.770585667,239.6037117,100,40
86.7092,2.770506679,240.2284178,100,40
86.93715,2.770427543,240.8530749,100,40
87.1651,2.770348254,241.4776826,100,40
87.39305,2.770268809,242.1022405,100,40
87.621,2.770189203,242.7267482,100,40
87.84895,2.770109432,243.351205,100,40
88.0769,2.770029492,243.9756105,100,40
88.30485,2.769949378,244.5999643,100,40
88.5328,2.769869085,245.2242657,100,40
88.76075,2.769788609,245.8485143,100,40
88.9887,2.769707946,246.4727095,100,40
89.21665,2.76962709,247.0968507,100,40
89.4446,2.769546035,247.7209373,100,40
89.67255,2.769464778,248.3449688,100,40
89.9005,2.769383312,248.9689444,100,40
90.12845,2.769301632,249.5928637,100,40
90.3564,2.769219732,250.2167258,100,40
90.58435,2.769137607,250.8405302,100,40
90.8123,2.769055251,251.4642761,100,40
91.04025,2.768972656,252.0879629,100,40
91.2682,2.768889819,252.7115897,100,40
91.49615,2.768806731,253.3351559,100,40
91.7241,2.768723386,253.9586607,100,40
91.95205,2.768639777,254.5821032,100,40
92.18,2.768555898,255.2054827,100,40
92.40795,2.768471742,255.8287983,100,40
92.6359,2.7683873,256.4520491,100,40
92.86385,2.768302566,257.0752343,100,40
93.0918,2.768217532,257.6983529,100,40
93.31975,2.76813219,258.3214039,100,40
93.5477,2.768046531,258.9443865,100,40
93.77565,2.767960548,259.5672996,100,40
94.0036,2.767874232,260.1901422,100,40
94.23155,2.767787574,260.8129132,100,40
94.4595,2.767700566,261.4356116,100,40
94.68745,2.767613197,262.0582362,100,40
94.9154,2.767525458,262.6807859,100,40
95.14335,2.76743734,263.3032595,100,40
95.3713,2.767347284,263.925508,100,40
95.59925,2.767259874,264.5479685,100,40
95.8272,2.767161542,265.1693425,100,40
96.05515,2.767077436,265.7920382,100,40
96.2831,2.766986792,266.414066,100,40
96.51105,2.766884095,267.0348892,100,40
96.739,2.766810198,267.6584518,100,40
96.96695,2.766714845,268.2799,100,40
97.1949,2.766618272,268.9011863,100,40
97.42285,2.766529237,269.5231629,100,40
97.6508,2.76644127,270.1452032,100,40
97.87875,2.766336289,270.765538,100,40
98.1067,2.766252076,271.3878626,100,40
98.33465,2.766158554,272.0092333,100,40
98.5626,2.766062755,272.6303369,100,40
98.79055,2.765966383,273.2513402,100,40
99.0185,2.765866404,273.8719425,100,40
99.24645,2.765771752,274.4930279,100,40
99.4744,2.765676148,275.1139754,100,40
99.70235,2.765577738,275.7345996,100,40
99.9303,2.765476477,276.354894,100,40
100.15825,2.765375247,276.9751453,100,40
100.3862,2.765277348,277.5956849,100,40
100.61415,2.765177832,278.2160172,100,40
100.8421,2.765076269,278.8360976,100,40
101.07005,2.764971112,279.4557685,100,40
101.298,2.764869763,280.0757772,100,40
101.52595,2.764762445,280.6951337,100,40
101.7539,2.764659987,281.3149359,100,40
101.98185,2.764553272,281.9342571,100,40
102.2098,2.764448875,282.5537666,100,40
102.43775,2.764342431,283.1730189,100,40
102.6657,2.7642327,283.7918851,100,40
102.89365,2.764122579,284.4106612,100,40
103.1216,2.764012958,285.0294387,100,40
103.34955,2.763900201,285.647842,100,40
103.5775,2.76379241,286.2667083,100,40
103.80545,2.763677577,286.8847945,100,40
104.0334,2.763563647,287.5029223,100,40
104.26135,2.763448621,288.1208839,100,40
104.4893,2.763332962,288.7387268,100,40
104.71725,2.763214833,289.3562585,100,40
104.9452,2.763097711,289.9738419,100,40
105.17315,2.762978292,290.5911304,100,40
105.4011,2.762856294,291.2080925,100,40
105.62905,2.762734203,291.8249893,100,40
105.857,2.762611982,292.4418166,100,40
106.08495,2.762487535,293.058352,100,40
106.3129,2.762361394,293.6746507,100,40
106.54085,2.762231725,294.2905159,100,40
106.7688,2.762104966,294.9066327,100,40
106.99675,2.761974574,295.522303,100,40
107.2247,2.761842684,296.1377532,100,40
107.45265,2.761709256,296.7529781,100,40
107.6806,2.76157425,297.3679722,100,40
107.90855,2.761437626,297.9827301,100,40
108.1365,2.76129934,298.5972461,100,40
108.36445,2.761159349,299.2115142,100,40
108.5924,2.761017609,299.8255286,100,40
108.82035,2.760874075,300.4392831,100,40
109.0483,2.760728698,301.0527713,100,40
109.27625,2.760581433,301.6659868,100,40
109.5042,2.760432228,302.2789228,100,40
109.73215,2.760281028,302.8915718,100,40
109.9601,2.760116327,303.5026673,100,40
110.18805,2.759954186,304.1139699,100,40
110.416,2.759814989,304.7277319,100,40
110.64395,2.759655306,305.3391637,100,40
110.8719,2.75949336,305.9502719,100,40
111.09985,2.759329093,306.5610484,100,40
111.3278,2.759162445,307.1714849,100,40
111.55575,2.758993354,307.7815729,100,40
111.7837,2.758821757,308.3913036,100,40
112.01165,2.758647588,309.000668,100,40
112.2396,2.75847078,309.609657,100,40
112.46755,2.758291266,310.2182609,100,40
112.6955,2.758050591,310.8198904,100,40
112.92345,2.757917269,311.4335328,100,40
113.1514,2.75772968,312.0409742,100,40
113.37935,2.757540353,312.6481328,100,40
113.6073,2.757348886,313.2549621,100,40
113.83525,2.757153286,313.8612336,100,40
114.0632,2.756952759,314.4668539,100,40
114.29115,2.756748911,315.0720033,100,40
114.5191,2.756541658,315.6766698,100,40
114.74705,2.756331,316.2808511,100,40
114.975,2.756115796,316.8844137,100,40
115.20295,2.755879728,317.4854745,100,40
115.4309,2.7556768,318.0902531,100,40
115.65885,2.755451157,318.692312,100,40
115.8868,2.755221547,319.2938083,100,40
116.11475,2.754987869,319.8947276,100,40
116.3427,2.754750018,320.4950549,100,40
116.57065,2.754507888,321.0947749,100,40
116.7986,2.754261368,321.6938718,100,40
117.02655,2.754010329,322.2923275,100,40
117.2545,2.753754709,322.8901316,100,40
117.48245,2.753494337,323.4872608,100,40
117.7104,2.75322911,324.0836998,100,40
117.93835,2.752958904,324.6794307,100,40
118.1663,2.752683591,325.2744351,100,40
118.39425,2.752403043,325.868694,100,40
118.6222,2.752117127,326.4621882,100,40
118.85015,2.751809446,327.0529655,100,40
119.0781,2.751528637,327.6468022,100,40
119.30605,2.751225782,328.2378808,100,40
119.534,2.750916993,328.8281118,100,40
119.76195,2.750602119,329.4174735,100,40
119.9899,2.7502664,330.0041903,100,40
120.21785,2.749890745,330.5859531,100,40
120.4458,2.749619436,331.1801127,100,40
120.67375,2.749278651,331.7657646,100,40
120.9017,2.748930975,332.350428,100,40
121.12965,2.748576235,332.9340774,100,40
121.3576,2.748214256,333.5166864,100,40
121.58555,2.747844855,334.0982279,100,40
121.8135,2.747467846,334.6786745,100,40
122.04145,2.747083041,335.2579976,100,40
122.2694,2.746690245,335.8361682,100,40
122.49735,2.746289259,336.4131565,100,40
122.7253,2.745879879,336.9889319,100,40
122.95325,2.745461898,337.5634631,100,40
123.1812,2.745035102,338.1367179,100,40
123.40915,2.744430158,338.687793,100,40
123.6371,2.744154191,339.2792661,100,40
123.86505,2.743699625,339.8484912,100,40
124.093,2.743235342,340.4163033,100,40
124.32095,2.742761105,340.9826662,100,40
124.5489,2.742276669,341.5475427,100,40
124.77685,2.741781786,342.1108947,100,40
125.0048,2.741293633,342.6748623,100,40
125.23275,2.740751854,343.2318918,100,40
125.4607,2.740226994,343.7907969,100,40
125.68865,2.739690468,344.3479963,100,40
125.9166,2.739140671,344.9032802,100,40
126.14455,2.738578078,345.4566993,100,40
126.3725,2.738002934,346.0082758,100,40
126.60045,2.737414808,346.5579465,100,40
126.8284,2.736813727,347.1057061,100,40
127.05635,2.736199383,347.6515064,100,40
127.2843,2.735571459,348.1952983,100,40
127.51225,2.734929635,348.7370313,100,40
127.7402,2.734273579,349.2766538,100,40
127.96815,2.733602955,349.814113,100,40
128.1961,2.732917421,350.349355,100,40
128.42405,2.732216626,350.8823246,100,40
128.652,2.731500213,351.4129654,100,40
128.87995,2.730767817,351.9412197,100,40
129.1079,2.730019066,352.4670285,100,40
129.33585,2.729243313,352.9890037,100,40
129.5638,2.728470974,353.5110676,100,40
129.79175,2.727670852,354.0291733,100,40
130.0197,2.726852812,354.5445846,100,40
130.24765,2.726016445,355.0572358,100,40
130.4756,2.725161333,355.56706,100,40
130.70355,2.724287057,356.0739896,100,40
130.9315,2.723393162,356.5779518,100,40
131.15945,2.722479229,357.0788783,100,40
131.3874,2.721544801,357.5766954,100,40
131.61535,2.720589419,358.0713286,100,40
131.8433,2.719545898,358.5539057,100,40
132.07125,2.718613923,359.0507391,100,40
132.2992,2.717592853,359.5353603,100,40
132.52715,2.716548915,360.0164856,100,40
132.7551,2.715481611,360.4940328,100,40
132.98305,2.714390433,360.9679187,100,40
133.211,2.713274865,361.438058,100,40
133.43895,2.712134381,361.9043641,100,40
133.6669,2.71096845,362.3667487,100,40
133.89485,2.709776529,362.8251219,100,40
134.1228,2.708558069,363.2793921,100,40
134.35075,2.70731251,363.7294662,100,40
134.5787,2.706039286,364.1752492,100,40
134.80665,2.704737821,364.6166448,100,40
135.0346,2.703407531,365.0535546,100,40
135.26255,2.702047825,365.485879,100,40
135.4905,2.700658101,365.9135165,100,40
135.71845,2.699237752,366.3363638,100,40
135.9464,2.697786158,366.7543162,100,40
136.17435,2.696302697,367.1672672,100,40
136.4023,2.694786734,367.5751086,100,40
136.63025,2.693237629,367.9777305,100,40
136.8582,2.691654732,368.3750216,100,40
137.08615,2.690037387,368.7668687,100,40
137.3141,2.688384929,369.153157,100,40
137.54205,2.686696688,369.5337702,100,40
137.77,2.684971983,369.9085901,100,40
137.99795,2.683210129,370.2774973,100,40
138.2259,2.681410433,370.6403704,100,40
138.45385,2.679572195,370.9970867,100,40
138.6818,2.677694708,371.347522,100,40
138.90975,2.67577726,371.6915502,100,40
139.1377,2.673819131,372.0290441,100,40
139.36565,2.671819596,372.3598747,100,40
139.5936,2.669777926,372.6839119,100,40
139.82155,2.667693384,373.0010239,100,40
140.0495,2.665565229,373.3110775,100,40
140.27745,2.663392714,373.6139383,100,40
140.5054,2.66117509,373.9094705,100,40
140.73335,2.658911601,374.197537,100,40
140.9613,2.656601489,374.4779995,100,40
141.18925,2.654243991,374.7507184,100,40
141.4172,2.651838342,375.0155532,100,40
141.64515,2.64938332,375.2722978,100,40
141.8731,2.646879513,375.5210018,100,40
142.10105,2.644339076,375.7633592,100,40
142.329,2.641718824,375.9931985,100,40
142.55695,2.639060845,376.2164649,100,40
142.7849,2.636350072,376.4309814,100,40
143.01285,2.633585729,376.6366008,100,40
143.2408,2.630767037,376.833175,100,40
143.46875,2.627676912,376.9895219,100,40
143.6967,2.624963496,377.198592,100,40
143.92465,2.621977096,377.3671358,100,40
144.1526,2.618933242,377.5260361,100,40
144.38055,2.615831165,377.6751422,100,40
144.6085,2.612670093,377.8143032,100,40
144.83645,2.609449263,377.9433677,100,40
145.0644,2.606167911,378.0621843,100,40
145.29235,2.602825279,378.1706015,100,40
145.5203,2.599420614,378.2684676,100,40
145.74825,2.595985517,378.3603461,100,40
145.9762,2.592110328,378.3864157,100,40
146.20415,2.588826965,378.497246,100,40
146.4321,2.585166743,378.551395,100,40
146.66005,2.581444716,378.5948111,100,40
146.888,2.577516333,378.6062191,100,40
147.11595,2.573247791,378.5657934,100,40
147.3439,2.569861284,378.653384,100,40
147.57185,2.565872907,378.6506118,100,40
147.7998,2.561800675,378.6336275,100,40
148.02775,2.557665736,378.6055042,100,40
148.2557,2.553460264,378.5650389,100,40
148.48365,2.549183611,378.5120871,100,40
148.7116,2.54483514,378.4465055,100,40
148.93955,2.540414227,378.3681517,100,40
149.1675,2.535920259,378.2768853,100,40
149.39545,2.531352634,378.1725659,100,40
149.6234,2.52671077,378.0550562,100,40
149.85135,2.521994091,377.9242192,100,40
150.0793,2.517202039,377.77992,100,40
150.30725,2.51233407,377.6220251,100,40
150.5352,2.507389653,377.4504029,100,40
150.76315,2.502361067,377.2638369,100,40
