V,I,P,Irr,T
65.2819,2.783910499,181.7389668,100,40
65.50985,2.783827803,182.3681418,100,40
65.7378,2.783745103,182.9972788,100,40
65.96575,2.7836624,183.6263779,100,40
66.1937,2.783579693,184.2554391,100,40
66.42165,2.783496983,184.8844624,100,40
66.6496,2.783414269,185.5134477,100,40
66.87755,2.783331552,186.142395,100,40
67.1055,2.783248831,186.7713044,100,40
67.33345,2.783166106,187.4001758,100,40
67.5614,2.783083377,188.0290093,100,40
67.78935,2.783000644,188.6578047,100,40
68.0173,2.782917906,189.2865621,100,40
68.24525,2.782835164,189.9152815,100,40
68.4732,2.782752417,190.5439628,100,40
68.70115,2.782669665,191.1726061,100,40
68.9291,2.782586909,191.8012113,100,40
69.15705,2.782504147,192.4297784,100,40
69.385,2.782421381,193.0583075,100,40
69.61295,2.782338608,193.6867984,100,40
69.8409,2.78225583,194.3152512,100,40
70.06885,2.782173047,194.9436659,100,40
70.2968,2.782090257,195.5720424,100,40
70.52475,2.782007461,196.2003807,100,40
70.7527,2.781924659,196.8286808,100,40
70.98065,2.78184185,197.4569427,100,40
71.2086,2.781759034,198.0851664,100,40
71.43655,2.781676212,198.7133518,100,40
71.6645,2.781593382,199.3414989,100,40
71.89245,2.781510544,199.9696077,100,40
72.1204,2.781427699,200.5976782,100,40
72.34835,2.781344846,201.2257104,100,40
72.5763,2.781261985,201.8537042,100,40
72.80425,2.781179115,202.4816596,100,40
73.0322,2.781096236,203.1095765,100,40
73.26015,2.781013348,203.7374551,100,40
73.4881,2.780930451,204.3652951,100,40
73.71605,2.780847544,204.9930966,100,40
73.944,2.780764627,205.6208596,100,40
74.17195,2.7806817,206.248584,100,40
74.3999,2.780598762,206.8762698,100,40
74.62785,2.780515813,207.503917,100,40
74.8558,2.780432853,208.1315256,100,40
75.08375,2.780349881,208.7590954,100,40
75.3117,2.780266897,209.3866264,100,40
75.53965,2.7801839,210.0141187,100,40
75.7676,2.78010089,210.6415722,100,40
75.99555,2.780017867,211.2689868,100,40
76.2235,2.77993483,211.8963625,100,40
76.45145,2.779851779,212.5236993,100,40
76.6794,2.779768713,213.1509971,100,40
76.90735,2.779685632,213.7782558,100,40
77.1353,2.779602535,214.4054754,100,40
77.36325,2.779519422,215.0326559,100,40
77.5912,2.779436292,215.6597972,100,40
77.81915,2.779353145,216.2868993,100,40
78.0471,2.77926998,216.9139621,100,40
78.27505,2.779186797,217.5409855,100,40
78.503,2.779103594,218.1679695,100,40
78.73095,2.779020372,218.794914,100,40
78.9589,2.778937129,219.4218189,100,40
79.18685,2.778853866,220.0486842,100,40
79.4148,2.778770581,220.6755099,100,40
79.64275,2.778687273,221.3022958,100,40
79.8707,2.778603942,221.9290419,100,40
80.09865,2.778520588,222.5557481,100,40
80.3266,2.778437208,223.1824143,100,40
80.55455,2.778353804,223.8090404,100,40
80.7825,2.778270373,224.4356264,100,40
81.01045,2.778186914,225.0621721,100,40
81.2384,2.778103428,225.6886775,100,40
